,alpha,beta,delta_m,lam,lamb,mmin,mpp,mu_chi,mu_spin,sigma_chi,sigma_spin,sigpp,xi_spin
176,4.2643223,2.1859055,4.5293217,0.015979998,4.890274,4.8568015,32.953114,0.14102036,0.16358876,0.2641669,0.3486479,6.5451927,0.99572927
177,3.9889297,1.3181305,4.572598,0.013524895,4.654516,5.8970165,33.81456,0.13862854,0.17413342,0.23697916,0.32460782,1.5810652,0.8301803
178,3.3836913,0.19809961,2.843081,0.031739186,5.2787304,5.74704,33.300537,0.15092699,0.08522296,0.28865334,0.34426364,1.1167939,0.96514946
179,4.03526,0.25174642,5.098338,0.016341975,5.0986805,5.6559353,34.933678,0.15206508,0.12843537,0.24665058,0.28444976,5.0881634,0.8525017
180,3.5024405,0.050026655,3.8631124,0.025585333,4.9297667,5.0930862,33.25437,0.12960982,0.14070463,0.2716686,0.3337747,3.056209,0.8948668
181,3.6062536,0.14321709,4.4401474,0.043136626,4.729906,5.659113,32.576763,0.12313892,0.09141278,0.26678413,0.32369322,4.242113,0.96656924
182,3.6063209,-0.4420662,3.6403217,0.024142157,5.190054,5.462762,33.89595,0.18327552,0.19350815,0.21644899,0.38220435,2.9407396,0.9445699
183,3.7305436,0.5152221,5.911622,0.016568577,4.3418064,4.813779,33.41747,0.20362869,0.10732758,0.23290443,0.24433766,2.1857476,0.6967404
184,3.4744945,-0.31623173,6.0852284,0.01652252,5.010208,4.5629086,35.246613,0.14602345,0.083117485,0.24556297,0.22321382,2.373302,0.85439754
185,3.5798116,1.6427627,3.4572654,0.020234343,3.9642057,5.8787026,34.060696,0.15795162,0.17968309,0.2588853,0.41688246,4.7972736,0.9356965
186,3.6830893,1.6406174,3.4011445,0.023117907,3.8106585,5.9263887,34.025253,0.15621096,0.19785595,0.25717667,0.3252175,3.9208121,0.9431946
187,3.8019085,1.1017141,3.3912344,0.021843484,3.9494524,5.922909,33.3142,0.15223402,0.21459913,0.28330022,0.27063653,2.308588,0.9514968
188,3.8497834,0.36630774,6.795146,0.015539402,5.237404,5.470188,32.35595,0.16636303,0.043117404,0.2882333,0.21635185,4.6389966,0.77914363
189,3.8236861,1.8559866,4.2532616,0.025585279,4.415106,5.780632,33.01478,0.19413318,0.2051959,0.26134047,0.23266512,3.2145243,0.87179273
190,3.8636432,1.3811979,2.570046,0.02095566,4.564474,5.9191356,33.77459,0.15006393,0.19509256,0.3111858,0.22878021,1.673607,0.81177664
191,3.5925345,0.7983961,3.2332082,0.028831702,4.7680054,5.696023,33.074318,0.1412954,0.16857636,0.2757139,0.2347184,1.9513743,0.85737866
192,3.662397,1.3842318,4.654875,0.03185059,3.2821274,5.532937,33.203804,0.2039708,0.10196972,0.21001616,0.272965,4.4855533,0.82356536
193,3.851046,0.32143784,3.6375008,0.038103,4.7025204,5.9050035,32.96128,0.21152681,0.10601652,0.22939381,0.24371152,3.6343372,0.86084056
194,3.6763778,0.7268386,3.9134984,0.028561212,4.668006,5.59151,32.445362,0.11452306,0.18340516,0.27427775,0.5268126,6.012219,0.8411548
195,3.842648,1.035172,6.505744,0.008013071,4.8771496,4.837315,33.33359,0.19798435,0.29649282,0.20802727,0.7397769,2.0725951,0.75987375
196,3.9677114,1.4305363,7.4603634,0.009147463,5.0039244,4.768448,34.18989,0.2226541,0.31243193,0.19020516,0.730548,1.8212738,0.5660205
197,3.5695224,0.42118073,3.6474662,0.024139194,4.220353,5.672815,33.08667,0.10627721,-0.052090764,0.23163337,0.21466334,3.6820328,0.61507463
198,3.990922,0.78583074,6.4162207,0.010859578,4.865037,4.767481,33.327213,0.1341657,0.2672032,0.21995145,0.21497427,2.500352,0.45326608
199,3.8971577,1.0143545,4.162553,0.01376823,5.2644043,5.4932394,33.81745,0.24043667,0.10300934,0.2517152,0.33996445,3.3171296,0.929648
200,3.8550978,0.54806614,6.047629,0.013578088,4.668912,4.6171675,33.697227,0.11514603,0.18587351,0.27123305,0.3134817,4.0773273,0.90752417
201,3.8121748,1.4806356,4.801098,0.014399596,4.7148933,5.1425295,33.744854,0.27704373,0.16572964,0.1951852,0.22902866,2.5887685,0.62780404
202,3.9317813,0.9773514,4.9082823,0.013974337,4.9277887,5.3390646,33.407837,0.16306393,0.1630956,0.23386893,0.2190098,2.5527565,0.7756646
203,3.6068172,1.3197043,4.7535863,0.024068108,3.849207,5.618243,33.584057,0.13017927,0.17407691,0.3287593,0.37778234,3.1361678,0.84240156
204,4.130598,1.7837715,4.446697,0.021800188,4.401245,5.4104805,32.837837,0.14293218,0.12819052,0.27761164,0.26044682,6.868277,0.87877375
205,3.91568,1.1556506,3.999206,0.031652674,5.087777,5.726968,30.08416,0.20031841,0.037786722,0.24093941,0.43229038,4.3318615,0.8150466
206,3.9160495,0.8808994,3.932836,0.027606549,4.9045696,5.523707,33.854187,0.15720773,0.052307487,0.24147826,0.24415277,3.6486619,0.7310336
207,4.0519533,0.6542425,5.0512266,0.0155872535,4.974818,5.719206,32.423286,0.16188349,0.07145524,0.17027244,0.43984234,4.611205,0.872834
208,4.2702312,0.83387136,4.330204,0.019857977,5.6052,5.6524754,32.529278,0.1824398,0.07136297,0.17222787,0.29980314,4.2832417,0.93795973
209,4.146493,1.0725589,3.9202476,0.0140434485,5.6835766,5.468586,31.529198,0.27987728,0.065719604,0.16892621,0.29337788,4.3148036,0.88654494
210,4.152296,-0.14667034,5.3771563,0.015442305,6.0017185,5.3310304,33.335606,0.1875241,0.0674721,0.19640401,0.36929852,4.728689,0.83480793
211,3.878952,2.346902,4.290454,0.01767089,4.6990757,4.4675207,29.680664,0.15363604,0.10308409,0.2799139,0.30966645,4.7274084,0.975109
212,4.0723715,0.3506,5.8385286,0.03181962,4.615802,4.640897,30.118624,0.19255152,0.15929115,0.24506062,0.3529361,6.689923,0.74676615
213,3.565184,0.584115,4.951211,0.022909554,4.2404222,5.1516232,31.327274,0.17522067,0.17518675,0.25659198,0.22512135,9.494642,0.87146854
214,3.9551816,1.9359264,3.6532595,0.026271287,5.265126,5.43658,26.453001,0.12708625,0.07096207,0.2732033,0.47023004,7.171003,0.80802846
215,3.9551816,1.9359264,3.6532595,0.026271287,5.265126,5.43658,26.453001,0.12708625,0.07096207,0.2732033,0.47023004,7.171003,0.80802846
216,4.079591,0.9006779,3.536306,0.05500855,4.524003,5.716224,27.604393,0.15743434,0.06293416,0.26613995,0.23699035,8.665945,0.8550734
217,3.8197541,1.0538397,6.511549,0.012471957,4.388957,4.805664,33.30044,0.12801239,0.20334482,0.28502452,0.29011244,1.9047477,0.99822026
218,3.8378453,0.33689356,5.8340826,0.011553341,4.8724403,5.1386747,35.24048,0.13654727,0.13581204,0.24689683,0.32393035,3.0063474,0.9899693
219,3.4922047,0.29205728,5.097812,0.022661647,5.0381336,4.9871826,32.60945,0.22906068,0.054352403,0.2666984,0.32424748,2.4830332,0.929972
220,3.343223,0.5269077,5.5860395,0.02854985,4.773638,5.001737,32.61982,0.19894099,0.056783438,0.26210263,0.3055489,3.7765095,0.9460536
221,4.050746,0.1874013,7.4219456,0.011864514,5.058442,4.479107,35.164986,0.1367478,0.18332934,0.24693441,0.3313067,1.6448476,0.8894914
222,3.9695644,2.200161,4.3646097,0.0274913,3.6721277,5.638008,32.355354,0.101661876,0.08521438,0.29569042,0.48339736,8.251141,0.9986287
223,3.834639,2.7572145,6.100279,0.019871617,4.82712,5.1385565,30.121376,0.106778905,0.11422789,0.38001004,0.25818807,3.9962864,0.9908586
224,4.054614,0.3501978,5.583599,0.012280457,4.403776,4.9503284,32.881264,0.12593375,0.07359791,0.24369097,0.49620587,7.630879,0.92784595
225,3.6868315,1.1699724,7.2692857,0.020594437,5.0648136,4.662917,32.163067,0.14523517,0.10119963,0.27647212,0.28730094,3.6924536,0.98325545
226,3.7011814,1.2127852,5.01892,0.06476968,4.3985376,5.2588797,27.371769,0.1641765,0.16692054,0.27785814,0.29251117,9.46516,0.69994575
227,3.6763449,0.7858417,4.3956213,0.0482977,4.9188843,5.7060404,28.394299,0.15818799,0.08671665,0.17736097,0.39935923,6.279482,0.9925156
228,3.9677038,1.5483298,3.4329515,0.045584008,4.484782,5.7963104,31.874557,0.17592642,0.17525864,0.15571839,0.2426225,6.1638775,0.7719539
229,3.9725676,0.8958273,5.1950207,0.024004955,3.7687569,5.244693,33.09525,0.20401177,0.18643665,0.19305485,0.2952185,5.5076103,0.5925284
230,3.7841349,0.3310945,4.6434836,0.01646575,4.9964485,5.717847,33.18176,0.122665815,0.055377364,0.32731098,0.2502826,1.0427122,0.92630863
231,3.7555299,-0.027307034,3.4441223,0.015367601,4.8673306,5.69821,35.011482,0.13658819,0.098920345,0.3313725,0.23973504,1.0354898,0.8571391
232,3.5303245,0.17633724,4.698164,0.03844411,4.343766,4.9451437,29.39061,0.16061553,0.16702807,0.20820719,0.4339664,8.300472,0.9072993
233,3.520012,0.16198158,4.69526,0.032399613,4.312278,4.860425,29.020058,0.24422151,0.19373488,0.22347587,0.45607495,8.017015,0.94058704
234,4.2007265,2.1105251,3.6457336,0.024168584,5.0532055,5.7260714,27.344103,0.10342279,0.07074034,0.314735,0.22134742,8.641865,0.6608235
235,3.9034004,0.1408112,6.3586197,0.0150832785,5.862631,5.072159,30.062355,0.23433799,0.21795666,0.27266228,0.43555844,6.3059034,0.86452097
236,3.768375,2.2035675,4.792646,0.010122309,4.163886,5.605011,33.404537,0.10248875,0.05076897,0.2841628,0.24103115,1.6326892,0.6298957
237,3.7553344,2.0079126,4.8662243,0.020806856,4.673127,5.2047234,32.595505,0.3308203,0.14258087,0.22961947,0.27970183,3.0934184,0.8899528
238,3.8322206,2.1479993,5.1352296,0.026689772,4.712819,5.3011684,31.200981,0.26882398,0.16003191,0.2203355,0.25260422,2.4956465,0.84736836
239,3.9572625,0.15359926,5.3140516,0.018920388,4.366867,4.86538,32.220936,0.16435152,0.04230094,0.17645493,0.42122787,8.81982,0.97185326
240,3.6843352,0.87755156,6.7650023,0.021261025,4.3519,4.8388176,31.040438,0.18751822,0.06112957,0.21745482,0.48701125,8.071091,0.9816939
241,3.7098927,2.0912962,5.324113,0.024276163,4.4228306,5.255992,28.80177,0.13864736,-0.01039505,0.2847345,0.49079794,5.0342665,0.98019654
242,3.6539817,2.232346,4.631642,0.025159849,4.467268,5.261694,29.570494,0.14166732,0.005767226,0.28979245,0.4278028,5.051706,0.9751823
243,3.9710493,1.5073771,5.569814,0.01882045,4.097924,5.273468,33.673367,0.1408576,0.16251874,0.30502546,0.2814166,3.9677243,0.8165536
244,3.6759796,-0.46825087,5.2969427,0.019837314,5.5330696,5.484992,33.491478,0.1919334,0.09344435,0.22487415,0.35995406,2.147817,0.87959754
245,3.6442351,-0.024671793,3.8987994,0.016617425,5.457283,5.103669,34.442272,0.18371758,0.048909903,0.24020621,0.2949825,3.2450478,0.72569996
246,3.6455364,0.25636697,3.8421357,0.01994604,5.451397,5.152159,34.533215,0.27266306,0.043340802,0.23184174,0.25647703,3.2838638,0.7424721
247,3.359674,0.15529084,4.3354053,0.021056795,4.437498,5.260994,34.74053,0.10152874,0.20254934,0.34559935,0.31455347,2.8128805,0.94272125
248,3.8890123,1.1887777,3.5974035,0.027154697,4.6208115,5.577018,32.96146,0.106389605,0.22301483,0.26401708,0.41399103,2.9233716,0.4362062
249,3.9517374,1.2336826,6.593302,0.011654554,5.019434,5.087794,34.581352,0.18012813,0.19609022,0.23946926,0.30872318,3.1155787,0.9248079
250,3.8552375,0.5907414,3.800138,0.04335313,5.033244,5.669286,33.153004,0.13603464,0.06932771,0.3102589,0.32679445,5.1340604,0.9259131
251,4.019746,1.2902455,4.9044065,0.01840935,5.246023,5.469396,32.9969,0.23401886,0.18468845,0.21175843,0.34242553,2.3836188,0.99077004
252,3.9549608,1.2587254,3.745563,0.01057434,5.3074846,5.6743402,33.41659,0.22247198,0.20404327,0.22185367,0.67101383,2.4749484,0.9934383
253,4.126441,0.99287605,5.3104053,0.013561129,4.8859396,5.263811,31.604544,0.112798125,0.16047275,0.32251018,0.21934631,4.924655,0.4421732
254,3.85748,0.9446213,3.997531,0.021525238,4.3428764,5.901087,34.414413,0.17664288,0.09276569,0.1955865,0.32334533,1.2281337,0.997081
255,3.5163035,0.92590475,5.343919,0.015732894,4.3534603,4.8452306,33.67776,0.12700915,0.15239215,0.3795306,0.331187,5.8890724,0.90373826
256,3.513915,0.28888726,5.107507,0.034205835,3.795313,5.35987,33.345547,0.14429292,0.07842815,0.19235548,0.35947582,1.0331557,0.95413244
257,3.1203952,0.06352663,3.5867064,0.03208296,3.8684635,5.4347153,33.993027,0.21053407,0.16203022,0.28707945,0.30037096,1.0046036,0.9611917
258,4.123598,1.4219286,4.4161277,0.0070511815,5.1849413,4.754021,33.86441,0.10953511,0.07713771,0.25696558,0.30062222,7.3425584,0.66901124
259,3.811933,0.54139423,4.9645004,0.0158295,4.714533,5.031615,33.23355,0.24864337,0.22831523,0.25899607,0.31419975,1.076136,0.9463915
260,3.7889767,1.0495415,3.6547065,0.025819315,4.748335,5.6144743,33.049133,0.10280604,0.06535292,0.24877495,0.3143381,2.6484137,0.70799154
261,3.7787247,0.68524384,6.555355,0.015323726,5.1729097,4.8634815,33.155823,0.22058359,0.1563921,0.30500555,0.292777,3.8405864,0.9855825
262,3.57237,0.7485912,4.028527,0.02546815,4.0006237,5.796503,32.430283,0.12074079,0.080444336,0.3274753,0.29822195,1.6153364,0.7746619
263,3.493525,0.039898396,3.7711835,0.028631225,5.270277,5.2928557,35.12508,0.11663606,0.139238,0.22620708,0.3123759,2.2371504,0.97751063
264,3.7697945,0.4434104,6.1170416,0.02311193,3.9910212,4.6541157,32.384605,0.11917303,0.16805148,0.37438393,0.20264907,4.2280493,0.97478116
265,4.0541916,0.7019863,4.970593,0.020131895,5.1031685,5.211235,34.24837,0.21896994,0.076545835,0.17464831,0.2250737,3.2409914,0.79503334
266,3.9295778,1.2955675,7.517428,0.0069607133,5.5179033,4.316265,32.72952,0.13944113,0.18758845,0.2701381,0.28679487,3.1383798,0.8212196
267,4.054679,0.8757765,4.772765,0.020433778,4.8352575,5.684559,34.39399,0.11431846,0.10233283,0.2639518,0.29247493,2.9442937,0.97150594
268,3.6877875,1.0649433,3.6321502,0.017136594,5.1775417,5.5768747,32.018417,0.10795562,0.07014012,0.27283558,0.363971,4.656926,0.8755954
269,3.5354,0.8452263,4.9402647,0.043261077,3.7703981,5.292122,32.33738,0.13232103,0.14218295,0.3152413,0.33228463,4.5693035,0.90459305
270,3.3663192,1.498543,3.9656854,0.032655876,3.4775105,5.4088907,34.0236,0.10963018,0.10293305,0.3588302,0.37124938,2.9110806,0.9552193
271,3.8502092,0.13686633,5.141722,0.018789511,4.71332,5.0477743,34.224438,0.20689315,0.20628405,0.16994579,0.25737095,4.175167,0.71004754
272,3.7883968,2.0061193,3.584104,0.011875548,4.129018,5.5531435,33.25506,0.10629094,0.07743728,0.35265663,0.30702788,1.1049436,0.9625315
273,3.6279883,-0.17138588,6.1298456,0.02298345,4.6231956,4.755679,33.44926,0.19570872,0.18647444,0.15258127,0.29570585,6.728096,0.8854312
274,3.8700452,1.810868,5.471358,0.007861588,5.103202,5.076344,33.746887,0.30738425,0.1815685,0.12434725,0.30757245,1.0948622,0.8373722
275,3.3585715,0.3815012,4.5302916,0.013955861,4.250807,4.9580193,34.520058,0.22375597,0.30157387,0.13679951,0.4253506,1.3932256,0.8880387
276,3.634572,0.28382874,5.088307,0.014924622,4.7045345,5.1162176,32.428112,0.2361575,0.27264225,0.14045274,0.5223858,2.2007465,0.88362837
277,3.583692,0.6803708,4.609261,0.017285964,4.0092354,5.391131,33.950954,0.22447863,0.065308094,0.15622845,0.25792882,1.6306356,0.9423994
278,3.6898155,-0.32344234,5.3180103,0.030529756,4.774006,5.4572716,32.80981,0.23055092,0.21486044,0.16770044,0.34761885,4.470512,0.7837136
279,3.7994876,1.1683383,4.591692,0.022640085,4.001292,5.316145,33.55148,0.20027456,0.09356785,0.21636268,0.41568747,4.9047337,0.72397995
280,3.9009728,1.0477061,4.140914,0.026037343,4.864441,5.7350416,32.841526,0.22379154,0.041754246,0.17869462,0.25602213,2.7123046,0.80707955
281,3.675209,1.0413153,4.036506,0.026446283,4.6364737,5.4152946,33.166164,0.21598646,0.054653406,0.22531137,0.6401119,2.2906256,0.8401937
282,3.5692878,-0.54326427,6.1697702,0.01816217,4.391449,4.532202,33.606903,0.12540175,0.08108473,0.2439219,0.23529616,2.5928411,0.98733854
283,3.4945736,-0.095373034,3.2970514,0.03577799,4.2960367,5.713689,32.277096,0.21166487,0.21832931,0.19270293,0.4621387,2.7380087,0.7912394
284,3.651548,1.695358,3.842863,0.022342222,3.848442,5.7211056,33.245686,0.14024276,0.22429764,0.26655865,0.24099952,3.5807288,0.7554231
285,3.6174412,-0.28957725,4.7509713,0.025726277,5.264799,5.3283215,34.082245,0.1593264,0.02294743,0.26212594,0.3211701,2.493264,0.9202491
286,3.609902,0.26215696,3.879531,0.019829169,4.7780743,5.463605,35.330162,0.17048031,0.06930697,0.24406809,0.5194446,2.853959,0.82743883
287,3.7712483,0.031715393,6.7274275,0.019232716,5.1630535,4.5894384,30.726694,0.14290886,0.158414,0.29261923,0.2416022,4.1032004,0.77568895
288,3.7732377,2.0260715,4.217738,0.014565281,4.2086983,5.6508827,35.375477,0.18441242,0.11446762,0.15658651,0.3906989,2.928146,0.99104357
289,3.9209886,0.31580663,4.5925694,0.01373117,4.9843397,5.157999,33.870075,0.27265003,0.17687082,0.15367624,0.3012479,2.1074457,0.9606696
290,3.824255,0.14261484,5.6106796,0.0229404,4.8365297,5.3658004,35.17645,0.19570503,0.14228976,0.16764304,0.3252294,2.2474136,0.9841469
291,3.7753162,1.9290712,4.4717026,0.015948288,4.6016197,5.339425,30.675095,0.19383493,0.067222,0.29181445,0.28963438,4.558633,0.986215
292,3.5649958,0.70130205,5.7193174,0.020504389,4.063779,5.2490473,36.061226,0.14981769,0.1137259,0.1997532,0.42473567,1.3530071,0.8381965
293,3.3505416,0.44427633,5.049203,0.027910689,3.3186064,4.9941726,32.958157,0.12917522,0.15727091,0.28813648,0.23575562,2.3520107,0.9011366
294,3.7784886,0.38467836,4.415854,0.019253757,4.9433784,5.4600363,32.375046,0.21849057,0.13388538,0.2130763,0.36071298,2.7391248,0.8492044
295,3.9864016,0.6378288,6.5353546,0.00942311,5.2241516,5.3255363,34.75183,0.14930528,0.103582144,0.27915293,0.24709415,3.0066102,0.7340455
296,3.6126728,0.77918816,3.903698,0.054007765,4.1651306,5.344012,30.278095,0.10517993,0.11706269,0.22153305,0.31487203,5.7670965,0.97339576
297,3.6157937,0.50621176,4.5431867,0.034707777,4.57261,4.9748745,31.524021,0.10024775,0.106446624,0.32359254,0.30367786,4.388173,0.62767655
298,4.0996094,1.5400822,4.8464065,0.017693203,4.692211,5.4918575,32.82331,0.104309335,0.187729,0.26838958,0.43116608,4.433531,0.9957326
299,3.5717335,0.24779367,4.7970824,0.019141616,4.5385437,5.4179277,34.877922,0.22998676,0.097608685,0.19757915,0.20551151,2.6433687,0.73822635
300,3.7744207,1.0644331,4.539452,0.024787294,4.6639433,5.5725636,31.84422,0.13314235,0.09151673,0.37004307,0.39478788,5.7692366,0.8345929
301,3.615078,2.6116138,3.6990175,0.028737687,3.6145802,5.511583,33.024048,0.11438049,0.14583123,0.24908274,0.25463223,2.2276936,0.93721503
302,3.8129625,-0.5103648,4.4942217,0.026521953,5.6131077,5.144801,32.67324,0.21313354,0.076690674,0.27108666,0.38286334,5.08648,0.7171316
303,3.5351286,-0.24037337,4.2353086,0.034335423,5.5754614,5.5565796,31.852503,0.14257152,0.09557247,0.31197646,0.27877277,3.9899933,0.7915407
304,3.625362,2.3263955,5.473195,0.01680924,3.76927,4.905267,32.990925,0.13757965,0.1534338,0.28364807,0.26924402,1.3997343,0.9536429
305,3.5785604,-0.4343766,5.1297727,0.033791535,4.208788,5.3003206,34.242817,0.16316433,0.09266615,0.25915223,0.2954917,4.666548,0.8071634
306,3.63976,2.434023,3.7843647,0.02724889,3.964652,5.5029287,32.576588,0.12132162,0.13286209,0.31346738,0.37126207,3.0697176,0.98437244
307,3.6608424,-0.42961526,6.524934,0.012950306,4.8499966,5.084304,35.44377,0.16009223,0.09837496,0.24117664,0.234638,2.6728518,0.59248096
308,3.9785466,2.1826344,3.8346834,0.020209009,4.1263313,5.801089,33.19241,0.14920025,0.13304532,0.29833844,0.24977718,5.4058886,0.9951657
309,3.716382,1.8408384,6.1690187,0.0126333805,4.8726463,4.9471,33.28738,0.1631711,0.2513069,0.23540801,0.6411207,1.7887986,0.97766715
310,3.6972914,0.4231634,5.0153437,0.018051205,5.208271,5.2323074,30.870564,0.17364416,0.014767051,0.24434459,0.20954365,3.2754123,0.8771647
311,3.883665,1.0572093,4.1694283,0.015345918,4.305889,5.9352484,33.212513,0.1217637,0.20298934,0.30783924,0.47619694,2.3882449,0.67907137
312,3.8201365,0.66841507,4.057993,0.028631682,4.9057045,5.9408073,33.582485,0.12605374,0.24057305,0.2560659,0.43506175,2.6447127,0.6290916
313,3.5809045,0.60077524,6.4271564,0.018551873,4.2761755,4.5524693,33.398098,0.18541735,0.10764325,0.24362722,0.4025321,2.374587,0.9824447
314,3.8728924,1.001564,3.2745953,0.016807428,5.2567244,5.7187366,33.458466,0.14422221,0.10007644,0.28292406,0.31517145,3.257559,0.88245356
315,3.8405733,2.5884328,5.039882,0.018632378,3.9259062,5.530237,32.61593,0.16209118,0.17321348,0.29396003,0.33784974,2.9851465,0.98574483
316,4.1338778,3.4432726,3.774973,0.018359419,5.5295324,5.717723,28.883854,0.13490936,0.110946774,0.29815352,0.24978662,6.214619,0.81255907
317,3.5837073,-0.35029483,4.499812,0.02448753,4.742713,5.5037003,35.520054,0.15985188,0.11491799,0.19492355,0.3063051,1.8860433,0.928736
318,3.7210746,0.74735117,6.7241516,0.0147427,4.890953,4.455379,30.261509,0.215419,0.15363884,0.2605142,0.26001233,5.418173,0.98486775
319,3.9511495,0.6100304,4.7790203,0.012910783,4.6848383,5.126398,33.998302,0.119457476,0.10295141,0.2781744,0.43856013,1.6650949,0.7171578
320,3.5546112,0.60227895,5.2205124,0.029978117,4.920459,5.3057346,32.606804,0.11151676,0.12886155,0.26365742,0.2437733,4.9308515,0.95882213
321,3.7805214,0.81165504,2.712561,0.036898118,4.5361986,5.811202,32.08507,0.112904735,0.12979877,0.29589042,0.5400727,6.5257044,0.9809027
322,3.6646528,0.5413258,3.7973592,0.02012851,4.6577597,5.926559,34.321594,0.11719547,0.14405465,0.29090154,0.22462812,1.950207,0.8271031
323,3.749712,0.974488,6.572171,0.016829964,4.175482,4.956792,32.814728,0.21778145,0.1056788,0.2275706,0.24505627,4.304393,0.85684854
324,3.5387707,1.8448098,5.9237566,0.016018525,3.9694252,4.7444344,35.34634,0.12988624,0.17730236,0.3030439,0.23537236,2.2149158,0.7544257
325,3.8722625,0.4414556,4.073386,0.027856827,5.536666,5.5670295,31.684053,0.19141218,0.088882685,0.21594734,0.31166825,4.7125297,0.9630633
326,3.7625127,0.4759221,4.7556915,0.017629543,4.604084,5.702422,35.281693,0.22100449,0.15043557,0.19572239,0.35326475,2.585325,0.9368976
327,4.2162724,0.51295185,3.996303,0.018647252,5.863123,5.533359,32.6782,0.19862396,0.15775192,0.17532822,0.2832306,3.4967012,0.9091337
